Country,Sentence,SourceFile,Actor,Sentiment,Sentiment_Label
Uganda,"The 
UNCT enhanced the preparedness of businesses to have 
a clear and well-defined business case and supported 
them in developing financial models that are bankable 
and financeable.72. Furthermore, the UNCT developed in collaboration 
with UBOS, self-reliance indicators to enhance self-
reliance and support nationwide coherence. It also 
worked with UNMA to strengthen the  capacity of  GoU 
institutions in early warning systems, capturing data and 
making it available to farmers to strengthen resilience, 
and providing real-time weather information.",Uganda.pdf,UNCT,0.8316,Positive
Uganda,"It also 
worked with UNMA to strengthen the  capacity of  GoU 
institutions in early warning systems, capturing data and 
making it available to farmers to strengthen resilience, 
and providing real-time weather information. Additionally, 
the UNCT supported the development of a natural 
resource information system to support institutions 
mandated to monitor natural resources, 
and helped  the GoU to develop 
relevant monitoring tools. For 
example, IOM has developed 
a tool to monitor climate-
induced migration.",Uganda.pdf,UNCT,0.8807,Positive
Uganda,"©UNFPA Uganda
40 41
UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT
73. The government and IPs acknowledged that the 
UNCT led the research to inform resilience strengthening, 
preparedness, response, and early recovery to enable 
better prediction and planning. They supported  the 
signing  of  a  Memorandum of Understanding (MoU) 
between GoU and Kenya to address the conflicts between 
Karamoja and North Pokot.",Uganda.pdf,UNCT,0.7003,Positive
Uganda,"This has enabled the 
demarcation of borders to ensure peaceful co-existence, 
as well as,cross-border monitoring, ensuring security and 
preventing conflict. The UNCT put in place the UN regional 
resilience hub and community recovery. For example, 
in the Karamoja region, the UN plans to conduct a study 
on early resilience indicators to prioritise interventions to 
maximise impact.",Uganda.pdf,UNCT,0.8402,Positive
Uganda,"However, some respondents expressed concerns 
that there are challenges related to timely data sharing, 
especially from the district to the national level and 
monitoring early warning. Respondents also raised 
issues about prevention/preparedness response and 
early recovery not being  entrenched in programming, 
and humanitarian interventions cover the majority of the 
UNCT activities. 4.3 Effectiveness 
Assessment of the achieved results outlined  
in the results framework
4.3.1 Analysis of outcomes and outputs indicator  
and reporting process
75.",Uganda.pdf,UNCT,0.1779,Neutral
Uganda,"However, it might be not easy to measure and report on 
two of these sub-indicators especially the annual score 
on integration of gender and human rights perspectives 
in basic social and protection services without baseline 
and defined target. In total, there were 45 indicators 
set to be measured and reported on by UNCT. However, 
12 per cent of the indicators lacked targets and 9 per 
cent did not have a baseline.",Uganda.pdf,UNCT,-0.3412,Negative
Uganda,"The achievements are presented according to the 
strategic priorities with planned outcomes and outputs. Undeniably, the UNCT nationally made significant progress 
toward the achievement of its outputs and outcomes. 26  Indicators 3.1b (Primary to secondary school transition rate) and 3.1c 
(Percentage of Social protection coverage)
Outcome/ Output No.",Uganda.pdf,UNCT,0.34,Positive
Uganda,"of Indicators Defined Baselines Defined Targets Notes 
Outcome level
Outcome 1 3/3 3/3 Yes All indicators are smart
Outcome 2.1 3/3 3/3 Yes All indicators are smart
Outcome 2.2 4/4 4/4 Yes All indicators are smart
Outcome 3.1 3/3 3/3 1/3 All indicators are smart
Outcome 3.2 3/3 3/3 Yes All indicators are smart
Total 16/16 (100%) 16/16 (100%) 14/16 (87.5%)
Output level
Output 1.1 3/3 3/3 No Indicator 1.1.3 is not smart
Output 1.2 3/3 3/3 Yes All indicators are smart
Output 1.3 3/3 3/3 Yes All indicators are smart
Output 2.1.1 2/4 2/4 NoTwo indicators are smart (2.1.1a and 
2.1.1c)
Output 2.1.2 4/4 4/4 Yes All indicators are smart 
Output 2.1.3 3/3 3/3 Yes All indicators are smart 
Output 2.2.1 2/3 2/3 YesAll indicators are smart but no baseline 
and target for 2.2.1b
Output 2.2.2 4/4 3/4 YesAll indicators are smart but no target for 
2.2.2a
Output 2.2.3 3/3 3/3 Yes All indicators are smart
Output 3.1.1 3/3 1/3 YesAll indicators are smart but no targets 
for 3.1.1a and 3.1.1c
Output 3.1.2 3/3 3/3 Yes All indicators are smart
Output 3.1.3 2/3 1/3 YesAll indicators are smart but no targets 
for 3.1.1a and 3.1.1c; and no baseline 
Output 3.2.1 3/3 3/3 Yes All indicators are smart
Output 3.2.2 3/3 3/3 Yes All indicators are smart
Total 41/45 (91%) 37/45 (82%) 44/45 (97%)TABLE 4  ANALYSIS OF OUTCOME AND OUTPUT INDICATORS OF THE UGANDA 2021-2025 UNSDCF
42 43
UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT
79. At outcome level, the results compiled in table 6 show 
that the UNCT was very effective in achieving all out -
comes’ indicators on transformative and inclusive gov -
ernance (95.6 per cent). At the output level, the UNCT per -
formance is very satisfying notably with 99 per cent  for 
Output 1.2 and 131 per centfor Output 1.3; but satisfacto -
ry (74per cent) for Output 1.1.",Uganda.pdf,UNCT,0.9959,Positive
Uganda,"At outcome level, the results compiled in table 6 show 
that the UNCT was very effective in achieving all out -
comes’ indicators on transformative and inclusive gov -
ernance (95.6 per cent). At the output level, the UNCT per -
formance is very satisfying notably with 99 per cent  for 
Output 1.2 and 131 per centfor Output 1.3; but satisfacto -
ry (74per cent) for Output 1.1. Additional efforts are need -
ed to improve the achievement of output 1.1 particularly 
by increasing the number of policy and legal frameworks 
developed and implemented for promotion of democracy, 
accountability, equal opportunities and pro-poor growth 
in line with international human rights standards, obliga -
tions and commitments.",Uganda.pdf,UNCT,0.9512,Positive
Uganda,"Cit -
izens were also provided with information on the elector -
al processes and supported the youth to vie for elective 
positions. The UNCT supported GoU in strengthening the 
Uganda Human Rights Commission (UHRC) regional of -
ficers to improve access to human rights services. Addi -
tionally, a TWG was established to monitor transnational 
crimes such as human trafficking, drugs and firearm traf -
ficking.",Uganda.pdf,UNCT,0.8658,Positive
Uganda,"Addi -
tionally, a TWG was established to monitor transnational 
crimes such as human trafficking, drugs and firearm traf -
ficking. The UNCT supported GoU in promoting effective 
primary drug prevention in the community and the work -
place, as well as in the education and prison systems
82. The UN Women supported the EC in developing a 
gender strategy to disaggregate election data and pub -
lish them for public access.",Uganda.pdf,UNCT,0.7906,Positive
Uganda,"The UN  en -
hanced collaboration with religious and cultural leaders 
to address the gender norms in communities. In fact, the 
UNCT  enhanced a coordinated approach towards gener -
ating gender-aggregated data and statistics, as well as in -
creased awareness and recognition of gender data to in -
form inclusive government systems and reports on SDGs 
to hold the government accountable. The UN  supported 
the participation of women and youth in elective positions 
at various levels, including the most vulnerable women 
such as survivals from GBV.",Uganda.pdf,UNCT,0.2975,Positive
Uganda,"Women: 1) 33.8%, 
2) LC1-LC5- 46%
b. Youth:1): 3.38%,
2) LC1- LC5: No data120.829 Very 
satisfactory
Number Governance Index (Proxy
Indicator)55 60 47.5 79.2Very 
satisfactory
Average 95.6Very 
satisfactory
Output Indicators Baseline 2021-2025 
targetsAverage 
achievements% Observations 
Output 1.1: Institutions and systems at national and sub-national levels are effective and accountable in line with national, 
regional and international obligations and commitments
1.1.1: Number of policy and 
legal frameworks developed and 
implemented for promotion of 
democracy, accountability, equal 
opportunities and pro-poor growth 
in line with international human 
rights standards, obligations and 
commitments0 13 9 69 Satisfactory
1.1.2: Per centage of Local 
Governments showing improvement 
on the annual Local Government 
Performance Assessment (LGPA)58% (2020) 80% 63% 78.7Very 
satisfactory
1.1.3: Existence of strategic 
functional management information 
system informing policy directionPartial (2020) Largely Largely - Satisfactory
Average 74 Satisfactory
27 There is no evidence on the disaggregation of these data by locations. 28 Achieved results by sector here are summarized as follow (from 2021 to 2023): Accountability (132%): Agric (53%); Education (61.6%); Energy and Mineral 
Dev (25%); Health (80%); ICT (71.8); JLOS (72%); Lands, Housing and Urban Development (74%); Legislature (68.5%); Public Administration (94.8%); PSM (53.8%); 
Science, Technology and Innovation (32.2%); Security (91.3%); Social Development (71.3%); Tourism, Trade & Industry (67.4%); Water and Environment (50.6%); 
Works and Transport (61.55%).",Uganda.pdf,UNCT,0.9859,Positive
Uganda,"youth, constituency 
representatives, workers unions, 
PWDS, elderly …]
disaggregated by sexNational
elections:
67.61% (2016);
Local councils:
46% (2016):National:72%;
Local: 75%;
Interest groups 
[youth, PWDs, 
Elderly]: 70%-
68% females, 72% 
malesNational: 59.35%
Local councils: 
52%3082
69
(76)Very 
satisfactory
1.2.2: Proportion of the population 
satisfied with their last experience 
of public services [by sex, age, 
disability]50 90 46.33151.4 Satisfactory
1.2.3: No. of target non-state 
institutions with strengthened 
capacities for advocacy and 
engagement in the review and 
reform of legislation and policies for 
national and subnational governance 
and development3(2019) 10 17 170Very 
satisfactory
Average 99Very 
satisfactory
Output 1.3 Capacity of state and non-state actors at local, national, and regional levels strengthened to sustain peace and security
1.3.1: Crime Rate per 100,000 
persons by sex, age, type and region551 306 509 166Very 
satisfactory
1.3.2: Existence of a functional 
infrastructure for peaceNo (2019) Yes (2025) Partially achieved - Satisfactory
1.3.3: Proportion of public with 
confidence in the security system72% (2017) 80% 77.3% 96.6Very 
satisfactory
Average 131.3Very 
satisfactory
Overall performance (Average of Outputs’ indicators) 101.4Very 
satisfactory
 
Legend:    Unsatisfactory < 25%     Less satisfactory = 25-49%    Satisfactory = 50 - 75%    Very satisfactory > 75%
30 Data not disaggregated. 31 Client satisfaction surveys not completed for all agencies and along the three strategic priorities.",Uganda.pdf,UNCT,0.9939,Positive
Uganda,"46 47
UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT
84. At the outcome level, the UNCT was less effective in 
achieving the expected results (34 per cent). Significant 
efforts are required to improve the attendance of the 
outcome 2.1 which is found unsatisfactory (15 per cent) 
and outcome 2.2 even though it appears to be satisfactory 
(52 per cent).",Uganda.pdf,UNCT,0.8405,Positive
Uganda,"85. At the output level, the UNCT was very effective in 
the achievement of the CF outputs for the ST2 (76 per 
cent) even though more efforts are needed to improve 
the achieved targets for outputs 2.1.1 (41 per cent) and 
2.2.1 (51 per cent). In fact, data are missing to assess 
the achieved targets for output 2.1.1 for which most of 
its indicators lacked data (baseline, targets and achieved 
results).",Uganda.pdf,UNCT,0.624,Positive
Uganda,"Although still less than desired, there was 
enhanced alternative financing, with the Public Private 
Partnership (PPP) being one of the financing options be -
ing implemented. Also, the UNCT  enhanced the capac -
ity of the youth, including refugees, to increase produc -
tion. Interventions such as the Grow programme by the 
World Bank  enhanced the engagement of the youth in 
business through acquiring business loans for agro-busi -
ness MSMEs, targeting over 200 MSMEs and about 300 
MSMEs by 2024.",Uganda.pdf,UNCT,0.7287,Positive
Uganda,"Interventions such as the Grow programme by the 
World Bank  enhanced the engagement of the youth in 
business through acquiring business loans for agro-busi -
ness MSMEs, targeting over 200 MSMEs and about 300 
MSMEs by 2024. UNCT demonstrated notable support 
for economic empowerment on farmer livelihoods em -
powered 1,080 SMEs, 80 per cent of which were owned 
and operated by women and youth with skills and tools 
to strengthen their competitiveness and export trade 
readiness. As a result, the SMEs accessed markets in  
 
32  Attributing the UN's contribution to the increase in the number of 
decent jobs created, as well as the number of people benefiting from 
sustainable, nature-based, and resource-based solutions, remains a 
significant challenge.Democratic Republic of Congo (DRC), South Sudan, Rwan -
da, United Kingdom and United States of America.",Uganda.pdf,UNCT,0.9719,Positive
Uganda,"87. Further example includes the support provided by the 
UNCT to the GoU in enhancing the use of digital platforms to 
boost the production and marketing of produce by the youth, 
such as the digital facility in Nakivale Refugee Settlement in 
Western Uganda and funding the innovation facility under 
the MoICT. The UNCT also supported the Tondeka project, 
working with Pride Micro Finance to offer financial support 
to low-income earners to access low interest loans.",Uganda.pdf,UNCT,0.936,Positive
Uganda,"Further example includes the support provided by the 
UNCT to the GoU in enhancing the use of digital platforms to 
boost the production and marketing of produce by the youth, 
such as the digital facility in Nakivale Refugee Settlement in 
Western Uganda and funding the innovation facility under 
the MoICT. The UNCT also supported the Tondeka project, 
working with Pride Micro Finance to offer financial support 
to low-income earners to access low interest loans. It con -
tributed to the  development of infrastructure, including a 
road network in the border areas such as the Uganda- South 
Sudan border and Uganda- Kenya borders in the Karamo -
ja sub-region.",Uganda.pdf,UNCT,0.936,Positive
Uganda,"These efforts have been pivotal in boosting 
trade across the countries. Additionaly, the UNCT supported 
the construction of water systems and 17 economic infra -
structure projects, of which 13 were markets, while others 
included piped water systems and agro-processing facilities 
for farmers’ markets (Infrastructure improvements such as 
market construction boosted local revenue even though the 
increase in revenue has to be defined). 88.",Uganda.pdf,UNCT,0.8689,Positive
Uganda,"88. Additionally, the UNCT empowered young people, 
especially the young people living with HIV AIDS (PL -
HIV), by advocating for their needs, equipping them with the knowledge to make the right decisions, and employ -
ing them in different spaces and health facilities as ex -
pert clients. The refugee youth were also supported in 
working as peace mentors and peacemakers in Bidi Bidi, 
Rhino Camp, and Imvepi refugee settlements.",Uganda.pdf,UNCT,0.8481,Positive
Uganda,"However, both FDI 
and DDI have been increasing in Uganda pointing to an improvement in the business environment. Output Indicators Baseline 2021-2025 
targetsAverage 
achievements% Observations 
Output 2.1.1: Strengthened capacity of institutions and people, especially the vulnerable and marginalized, to promote the 
delivery and adoption of integrated, innovative, equitable and inclusive strategies for improved productivity, value chain 
enhancement and market access
2.1.1a Volume of production 
per labour unit (in USD) by 
classes of farming/pastoral/ 
forestry enterprise size including 
smallholders TBD TBD 10.435-Undetermined due 
to lack of baseline
2.1.1b Per centage of processed 
exports to total exports 
disaggregated by category 
(agriculture, mining)12.3 (2018)
Mining-5
Agriculture: 7.319.81
Mining: 7.1
Agriculture: TBD32% (no 
disaggregated)165 Very satisfactory
2.1.1c Distribution of agricultural 
land area owned disaggregated by 
sex, age, locationTBD TBD No data - No data 
2.1.1d Number of institutions 
assessed and assisted in making 
improvement in their functioning 
and reporting0 12 No data - No data
Average 41.2 Less satisfactory
Output 2.1.2 People, especially women and youth, have improved access to and utilize innovative practices, technologies, 
finances, natural and productive resources for decent employment and livelihoods People, especially women and youth, have 
improved access to and utilize innovative practices, technologies, finances, natural and productive resources for decent 
employment and livelihoods
2.1.2a Number of new decent jobs 
(formal and informal) generated 
disaggregated by sex, age, 
disability0200,000 (120,000F, 
80,000 M)82,209 (No 
disaggregated)41 Less satisfactory 
2.1.2b Number of people 
benefiting from sustainable nature 
based and productive resource-
based solutions for improved 
livelihoods030,000
Males: 14000
Females: 160009,075 30.3 Less satisfactory 
2.1.2c Per centage of eligible 
population with access to formal 
financial services disaggregated 
by sex, age, disability and location 
(rural/urban)58% (2018) 75% 43% 57 Satisfactory
2.1.2d Number of women and 
men owned enterprises having 
incorporated good practices into 
their commercial activities and 
having transacted business with 
greater awareness of the African 
Continental Free Trade Agreement01,500
(1000F/500M)2,396 (Not 
disaggregated by 
gender)182 Very satisfactory
Average 77.5 Very satisfactory
35 There is no agricultural survey for this assessment. The last survey was conducted in 2013.",Uganda.pdf,UNCT,0.9951,Positive
Uganda,"Per centage share of clean 
energy used for cooking15 30 17% 56.7 Satisfactory
Average 109.6 Very satisfactory
Overall performance (Average of Outputs’ indicators) 76 Very satisfactory
Legend:    Unsatisfactory < 25%     Less satisfactory = 25-49%    Satisfactory = 50 - 75%    Very satisfactory > 75%52 53
UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT
89. The UNCT was very effective in achieving outcomes 
(93 per cent) and outputs ((109 per cent) for the SP3 (table 
8). However, efforts are needed at the outcome level to 
improve the coverage of essential health services (3.1a) 
and the National Budget compliance to Gender and Equity 
(3.2c), especially with disaggregated data by  districts on 
the budget compliance to gender and equity (Table 8).",Uganda.pdf,UNCT,0.9787,Positive
Uganda,"Nonetheless, significant progress was made in 
achieving key expected results in various sectors such as 
resilience building, health and WASH services, education 
services, gender equality and human rights. Regarding re -
silience building, the UNCT, in partnership with non-state 
organizations, partner institutions, and local govern -
ments, enhanced the capacity of people and communities 
to access and utilise quality social and protection servic -
es through social protection interventions. These efforts  
resulted in a more self-reliant community.",Uganda.pdf,UNCT,0.5574,Positive
Uganda,"Less efforts were paid to pro -
vide substantial support for preventing and managing 
non-communicable diseases (NCDs), such as diabetes, 
hypertension, cardiovascular diseases, cancers, sickle 
cell disease. Regarding education services, the UNCT 
strengthened the capacity of the Ministry of Education 
and Sports (MoES) to supervise education institutions in 
the Karamoja region as well as refugee hosting communi -
ties (provision of scholastic material, school feeding and 
advocacy campaigns towards ending teenage pregnancy 
to vulnerable learners to enhance school retention). How -
ever, respondents in the Arua region pointed out that the 
root causes vulnerabilities, such as refugees, were not 
tackled as the interventions were mainly responsive as 
opposed to preventive.",Uganda.pdf,UNCT,0.8074,Positive
Uganda,"Table 9 resumes the assessment of the overall 
performance of the CF regarding its effectiveness by 
strategic priority areas. Globally, the UNCT has been very 
effective in achieving the greatest results at the output 
level (96 per cent) but was satisfactory at outcome levels 
(74 per cent). The overall performance is very satisfying, 
particularly for pillars 1 (101 and 96 per cent) and 3 (109 
and 93 per cent).",Uganda.pdf,UNCT,0.9097,Positive
Uganda,"There has been reported improvement in the coordi -
nation among UN agencies, leading to the effective im -
plementation of Joint UN interventions. The reform has 
brought the UNCT and the government closer than ever, 
and therefore maintain the momentum of the UN support 
to the Government of Uganda. 96.",Uganda.pdf,UNCT,0.8316,Positive
Uganda,"This initiative fostered a shared understanding and joint 
action among interested donors, enhancing the UN’s 
strategic coherence and connectedness. Other UN Re -
form milestones include the establishment of the new  
generation UN Country Team, which included\ repre -sentatives from development partners, civil society and 
the private sector; support to the SDG secretariat led by 
the government ; more funding opportunities such as the 
Danish and German government (GIZ). Agencies engaged 
national actors such as civil society, national and interna -
tional NGOs, media, and private sector organizations in 
training and provided guidance  to meet the commitment 
of both the NDP and CF framework.",Uganda.pdf,UNCT,0.9322,Positive
Uganda,"For example, the GEF 
8 had one area on circular plastic programming, which 
was not particularly in the CF. Furthermore, the changes 
in the UN development system were expected to pro -
mote joint resource mobilisation, and clear and more 
robust lines of accountability from the UNCT to host 
governments. However, the resource mobilisation pro -
cess was more agency-oriented than UNCT-oriented, 
though localised needs assessments have strength -
ened resource allocation as illustrated in Karamoja and 
refugee-hosting districts like Adjumani.",Uganda.pdf,UNCT,0.8748,Positive
Uganda,"Furthermore, the changes 
in the UN development system were expected to pro -
mote joint resource mobilisation, and clear and more 
robust lines of accountability from the UNCT to host 
governments. However, the resource mobilisation pro -
cess was more agency-oriented than UNCT-oriented, 
though localised needs assessments have strength -
ened resource allocation as illustrated in Karamoja and 
refugee-hosting districts like Adjumani. Government KIs 
argue that there was no compliance with the Paris Dec -
laration on Aid Effectiveness for mutual accountability 
and country leadership as the UNCT was accountable 
to themselves and didn’t follow the government Aid  
platform.",Uganda.pdf,UNCT,0.7501,Positive
Uganda,"However, the resource mobilisation pro -
cess was more agency-oriented than UNCT-oriented, 
though localised needs assessments have strength -
ened resource allocation as illustrated in Karamoja and 
refugee-hosting districts like Adjumani. Government KIs 
argue that there was no compliance with the Paris Dec -
laration on Aid Effectiveness for mutual accountability 
and country leadership as the UNCT was accountable 
to themselves and didn’t follow the government Aid  
platform. “Coordination 
is much better 
now than before, no 
more duplication of 
responses”, reported 
a national-level KII 
respondent.TABLE 8  OVERALL PERFORMANCE OF THE CF BY STRATEGIC PRIORITY
58 59
UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT UN UGANDA  UNSDCF 2021-2025 EVALUATION REPORT
Main facilitating and hindering factors  
of the CF implementation
A.",Uganda.pdf,UNCT,0.4215,Positive
Uganda,"Effective 
communication with the GoU to derive the development 
agenda. The UNCT coordination team spearheaded the 
coordination and alignment of activities, which facilitated the achievement of outcomes. Furthermore, having work -
ing groups for each result as well as M&E representatives 
from both development and humanitarian agencies miti -
gated challenges in service deliveries ( for example struc -
turation of the CF management, quarterly meetings of the 
coordination committee and other joint meetings provide 
opportunities to ensure alignment and allow stakeholders 
to address identified challenges).",Uganda.pdf,UNCT,0.891,Positive
Uganda,"102. Although the UNCT  established a strong collabora -
tion among agencies towards joint work plans and joint 
programmes, Delivering  as One was harder to implement. There was no joint monitoring, but there was some joint 
implementation where each agency involved followed its 
internal policies.",Uganda.pdf,UNCT,0.1406,Neutral
Uganda,"Joint resources mobilisation was chal -
lenging for some agencies when it came to the  actual im -
plementation of joint programming. Many agencies tend -
ed to operate individually in various locations ( for example 
communication and exchange/sharing of information re -
main challenging for the UNCT). Even though the Deliver -
ing  as One was progressing, the agencies were still work -
ing largely on their own to push their individual visibility.",Uganda.pdf,UNCT,0.1531,Neutral
Uganda,"(about 50 per cent increased budget) even though the 
disbursement rate is low to date. These were facilitated 
by various funding mechanisms and tools such as the 
UN Capital Development Fund (UNCDF), which allows 
the UNCT work with governments and other partners 
to create models for fiscal decentralisation, project fi -
nance, and municipal finance. The UN Funding Frame -
work was also used to provide  an overview of the type, 
amount, source of funding, and to assess specific needs 
and priorities for climate finance.fIn addition, baseline 
data and financial mapping tools shared by UN Devel -
opment  Coordination Office (DCO) and the Multi-Part -
ner Trust Fund (MPTF) Office to identify new sources of 
finance.",Uganda.pdf,UNCT,0.7783,Positive
Uganda,"These were facilitated 
by various funding mechanisms and tools such as the 
UN Capital Development Fund (UNCDF), which allows 
the UNCT work with governments and other partners 
to create models for fiscal decentralisation, project fi -
nance, and municipal finance. The UN Funding Frame -
work was also used to provide  an overview of the type, 
amount, source of funding, and to assess specific needs 
and priorities for climate finance.fIn addition, baseline 
data and financial mapping tools shared by UN Devel -
opment  Coordination Office (DCO) and the Multi-Part -
ner Trust Fund (MPTF) Office to identify new sources of 
finance. In so doing, the CF was instrumental in mobi -
lising resources and increasing partnerships to address 
development and humanitarian challenges faced by the 
country and its peoples, facilitating the identification 
and development of financing products, digitising fund -
ing and supporting the Uganda Development Bank Guar -
antee facilities.",Uganda.pdf,DCO,0.875,Positive
Uganda,"Additionally, the CF supported 
GoU in launching an integrated financing mechanism 
for national development and provided data to enhance 
climate financing activities. The UNCT enhanced govern -
ment financing through the Compact Agreement, where 
the GoU provided matching funding for the procurement 
of health materials. The UN supported a public financ -
ing strategy study that identified financing options, such 
as PPPs, and will support NDP IV.",Uganda.pdf,UNCT,0.8591,Positive
Uganda,"109. Furthermore, the UN Country Team (UNCT) worked 
closely with the Government of Uganda (GoU) Min -
istries, Departments and Agencies (MDAs) including 
Ministry of Finance, Planning and Economic Develop -
ment (MoFPED); Ministry of Water and Environment 
(MWE); National Forestry Authority (NFA); National 
Environment Management Authority (NEMA) to ac -
quire more finances for nature and biodiversity. Other 
initiatives include the Disaster ecosystem service pay -
ment and the development of a Climate Finance strat -
egy.",Uganda.pdf,UNCT,-0.5994,Negative
Uganda,"Other 
initiatives include the Disaster ecosystem service pay -
ment and the development of a Climate Finance strat -
egy. The Green Growth Strategy supported by UNCT 
through Biodiversity Financing will also increase financ -
ing. The UN also strengthened the capacity of DLGs 
in budgeting, fundraising, mobilisation and planning.",Uganda.pdf,UNCT,0.5423,Positive
Uganda,"112. Globally, the transaction costs can be reduced by 
UNCT by up to US$1,133 million over the CF period (Fig -
ure 1). This amount represents about 60 per cent of the 
expected cost avoidance for the CF timeline and there -
fore, can be seen as satisfactory.",Uganda.pdf,UNCT,-0.0516,Neutral
Uganda,"Looking at the cost 
avoidance by service lines (Figure 2), most costs were re -
duced from the administration, procurement, ICT, logistics 
and finance, respectively. The UNCT developed joint pro -
grammes and advocacy to enhance the achieved results. UN KIs met affirm that collaboration among agencies, 
effective advocacy, promoting resource pooling, harmo -
nisation of procedures through the implementation of the 
Business Operation Strategy (BOS) and use of common 
administration and logistics under UNOPS, context-spe -
cific assistance with the balance between humanitarian 
and development interventions, helped reduce transac -
tion costs of doing business in Uganda.",Uganda.pdf,UNCT,0.6486,Positive
Uganda,"117. Through capacity development, the UNCT supported 
the development of policies and guidelines, capacity 
strengthening in various technical areas such as 
public finance management, governance, early warning 
systems, disease surveillance, digital and finance 
literacy, gender mainstreaming and data analysis. Additionally, the UNCT supported the  digitalisation of 
VHT activities; they worked with MDAs to implement 
digital transformation interventions and launched the 
digital transformation agenda for the country.",Uganda.pdf,UNCT,0.7096,Positive
Uganda,"Through capacity development, the UNCT supported 
the development of policies and guidelines, capacity 
strengthening in various technical areas such as 
public finance management, governance, early warning 
systems, disease surveillance, digital and finance 
literacy, gender mainstreaming and data analysis. Additionally, the UNCT supported the  digitalisation of 
VHT activities; they worked with MDAs to implement 
digital transformation interventions and launched the 
digital transformation agenda for the country. The UNCT 
enhanced the capacity of the local community individuals 
and households to participate in climate-smart 
initiatives such as agroforestry and apiary in addition to 
cash disbursements.",Uganda.pdf,UNCT,0.7096,Positive
Uganda,"Additionally, the UNCT supported the  digitalisation of 
VHT activities; they worked with MDAs to implement 
digital transformation interventions and launched the 
digital transformation agenda for the country. The UNCT 
enhanced the capacity of the local community individuals 
and households to participate in climate-smart 
initiatives such as agroforestry and apiary in addition to 
cash disbursements. Under RG5, the UN strengthened 
systems and capacity of institutions such as the 
Council of Traditional Leaders and designated cultural 
institutions in positive social norms.",Uganda.pdf,UNCT,0.8481,Positive
Uganda,"122. The UNCT informed strategic interventions to 
transition the country to a green and sustainable 
economy through partnerships and collaborations, 
working and planning together to strengthen 
environmental sustainability. The UN promoted 
alternative livelihood options for rural farmers to 
boost the sustainable use of natural resources through 
establishing  Income-Generating Activities (IGAs), such 
as livestock projects, horticulture in Nwoya District, 
Apiary in Karamoja region, and fish cage farming in Bugiri 
District.",Uganda.pdf,UNCT,0.8779,Positive
Uganda,"127. The UNCT has 
deployed several 
officers at OPM, MGLSD 
and CRRF who support 
gender aspects. The 4 UN 
Area Coordination regions 
have Gender Mainstreaming 
coordinators who are 
responsible for supporting LGs and 
IPs to streamline gender aspects.",Uganda.pdf,UNCT,0.7845,Positive
Uganda,"128. In addition, the UNCT rolled out a gender seal for 
entities to assess how sensitive the gender policies were; 
for instance, institutions such as Makerere University 
were supported to assess the gender composition in 
leadership positions using this gender seal. Standard 
gender markers were used in all UN programming.",Uganda.pdf,UNCT,0.3182,Positive
Uganda,"129. Moreover, the UNCT  also ensured the reporting of 
gender-disaggregated data at all reporting levels, even 
though some gaps in disaggregating data were observed. Additionally, the UN operations such as procurement, 
selection of candidates, and recruitment of human 
resources ensured both men and women are  equally 
allowed to apply, and the recruitment panels are gender 
balanced (e.g.",Uganda.pdf,UNCT,0.0,Neutral
Uganda,"Evidence from FGDs and interviews affirm that 
the CF adopts the New Way of Working (NWOW) 
to consistently apply the “Leaving no One Behind” 
and human rights principles. The UNCT was able to 
mainstream gender equality and advance women 
and youth empowerment across the three pillars by 
promoting equal participation to both women and girls 
affected by GBV-related challenges to legal services. For example, dignity kits and mobility support were 
specifically provided to girls.",Uganda.pdf,UNCT,0.765,Positive
Uganda,"A structuration of youth network by 
providing them institutional capacity building could 
have better support their engagement and collaboration 
all over activities implemented. Aside of UNCT adoption 
multi-sector approaches by involving  partnerships with 
IPs and collaboration with line ministries, respondents 
recommended that specific attention should be paid to 
area-based programming with the selection of sector 
wide groups. Furthermore, using support from the JPDS 
especially by enhancing the integration of gender data 
and earned a gender equality marker rating, more efforts 
can help in regularly monitoring the operational context 
with the support of the M&E working group using the 
indicators defined in the planning stages and adjust the 
activities considering new information gathered through 
monitoring.",Uganda.pdf,UNCT,0.9498,Positive
Uganda,"To some extent, the CF promoted resilience and 
durable solutions in development, humanitarian and peace 
interventions using a nexus approach. Discussions with UN 
and government key informants affirm that  the UNCT was 
committed for a nexus approach in their programming as 
part of the new way of working in Uganda. Using agencies’ 
comparative advantage, they focused their efforts on 
working to reduce the vulnerability of communities in 
non-conflict areas to food insecurity by building assets 
for resilience, improve the access to GBV protection and 
prevention services with a focus on strengthening national 
partners working outside the settlement sites in areas 
not affected by conflict.",Uganda.pdf,UNCT,0.9532,Positive
